measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,10,25-29 years,605,Polycystic ovarian syndrome,3,Rate,1995,7.614803567814737,15.93281410897227,3.2420159043162307
2,DALYs (Disability-Adjusted Life Years),6,China,2,Female,11,30-34 years,605,Polycystic ovarian syndrome,1,Number,1995,8531.278324766236,18204.24596553378,3608.96656840138
2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,11,30-34 years,605,Polycystic ovarian syndrome,1,Number,1995,8531.278324766236,18204.24596553378,3608.96656840138
2,DALYs (Disability-Adjusted Life Years),6,China,2,Female,11,30-34 years,605,Polycystic ovarian syndrome,2,Percent,1995,0.0009972020069204176,0.0019648261809157323,0.00044784723435299076
2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,11,30-34 years,605,Polycystic ovarian syndrome,2,Percent,1995,0.00046056720855171057,0.0009061343823207936,0.00020512869572133623
2,DALYs (Disability-Adjusted Life Years),6,China,2,Female,11,30-34 years,605,Polycystic ovarian syndrome,3,Rate,1995,15.772168598436888,33.65503101010134,6.672063319948998
2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,11,30-34 years,605,Polycystic ovarian syndrome,3,Rate,1995,7.6373043268541725,16.296662843138275,3.230790854438473
2,DALYs (Disability-Adjusted Life Years),6,China,2,Female,12,35-39 years,605,Polycystic ovarian syndrome,1,Number,1995,6578.217781780487,14350.276616887346,2788.0655678718495
2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,12,35-39 years,605,Polycystic ovarian syndrome,1,Number,1995,6578.217781780487,14350.276616887346,2788.0655678718495
2,DALYs (Disability-Adjusted Life Years),6,China,2,Female,12,35-39 years,605,Polycystic ovarian syndrome,2,Percent,1995,0.000826131383025294,0.0016236513898200584,0.00036955690255493904
2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,12,35-39 years,605,Polycystic ovarian syndrome,2,Percent,1995,0.00036334590324265634,0.0007212513827347697,0.0001644818340170532
2,DALYs (Disability-Adjusted Life Years),6,China,2,Female,12,35-39 years,605,Polycystic ovarian syndrome,3,Rate,1995,16.047640724453817,35.007670935152284,6.801519200739769
2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,12,35-39 years,605,Polycystic ovarian syndrome,3,Rate,1995,7.6766675685641435,16.746527214391858,3.253624801415307
2,DALYs (Disability-Adjusted Life Years),6,China,2,Female,13,40-44 years,605,Polycystic ovarian syndrome,1,Number,1995,6737.108560430432,14369.737150805706,2896.117605913635
2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,13,40-44 years,605,Polycystic ovarian syndrome,1,Number,1995,6737.108560430432,14369.737150805706,2896.117605913635
2,DALYs (Disability-Adjusted Life Years),6,China,2,Female,13,40-44 years,605,Polycystic ovarian syndrome,2,Percent,1995,0.0006605071659150923,0.001281466617351238,0.00029787215465589613
2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,13,40-44 years,605,Polycystic ovarian syndrome,2,Percent,1995,0.0002841261561892869,0.0005540328091359903,0.00013057578889709898
2,DALYs (Disability-Adjusted Life Years),6,China,2,Female,13,40-44 years,605,Polycystic ovarian syndrome,3,Rate,1995,15.5952361805063,33.26344569164742,6.704009244562325
2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,13,40-44 years,605,Polycystic ovarian syndrome,3,Rate,1995,7.54616547783966,16.09539366040911,3.2439113161793554
2,DALYs (Disability-Adjusted Life Years),6,China,2,Female,14,45-49 years,605,Polycystic ovarian syndrome,1,Number,1995,4397.541861464515,9220.875831083664,1979.8676145642264
2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,14,45-49 years,605,Polycystic ovarian syndrome,1,Number,1995,4397.541861464515,9220.875831083664,1979.8676145642264
2,DALYs (Disability-Adjusted Life Years),6,China,2,Female,14,45-49 years,605,Polycystic ovarian syndrome,2,Percent,1995,0.00051462268322609,0.0010002443342160504,0.00024044541620947313
2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,14,45-49 years,605,Polycystic ovarian syndrome,2,Percent,1995,0.00021623961451991611,0.00040637157756774145,0.00010135211303992043
2,DALYs (Disability-Adjusted Life Years),6,China,2,Female,14,45-49 years,605,Polycystic ovarian syndrome,3,Rate,1995,13.967914929404525,29.28827359480456,6.288654726417169
2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,14,45-49 years,605,Polycystic ovarian syndrome,3,Rate,1995,6.669037888638405,13.983805548913551,3.002543819246259
2,DALYs (Disability-Adjusted Life Years),6,China,2,Female,15,50-54 years,605,Polycystic ovarian syndrome,1,Number,1995,798.5470921219843,1764.6543669691744,340.34091117485974
2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,15,50-54 years,605,Polycystic ovarian syndrome,1,Number,1995,798.5470921219843,1764.6543669691744,340.34091117485974
2,DALYs (Disability-Adjusted Life Years),6,China,2,Female,15,50-54 years,605,Polycystic ovarian syndrome,2,Percent,1995,9.150530460697854e-05,0.0001855996553948231,4.08005211928314e-05
2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,15,50-54 years,605,Polycystic ovarian syndrome,2,Percent,1995,3.804755978439846e-05,7.988378255088338e-05,1.7331794779865778e-05
2,DALYs (Disability-Adjusted Life Years),6,China,2,Female,15,50-54 years,605,Polycystic ovarian syndrome,3,Rate,1995,3.370760561212099,7.448812227897709,1.436618744308147
2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,15,50-54 years,605,Polycystic ovarian syndrome,3,Rate,1995,1.6059867841500157,3.548959879641248,0.68447184999442
2,DALYs (Disability-Adjusted Life Years),6,China,2,Female,16,55-59 years,605,Polycystic ovarian syndrome,1,Number,1995,0.0,0.0,0.0
2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,16,55-59 years,605,Polycystic ovarian syndrome,1,Number,1995,0.0,0.0,0.0
2,DALYs (Disability-Adjusted Life Years),6,China,2,Female,16,55-59 years,605,Polycystic ovarian syndrome,2,Percent,1995,0.0,0.0,0.0
2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,16,55-59 years,605,Polycystic ovarian syndrome,2,Percent,1995,0.0,0.0,0.0
2,DALYs (Disability-Adjusted Life Years),6,China,2,Female,16,55-59 years,605,Polycystic ovarian syndrome,3,Rate,1995,0.0,0.0,0.0
2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,16,55-59 years,605,Polycystic ovarian syndrome,3,Rate,1995,0.0,0.0,0.0
2,DALYs (Disability-Adjusted Life Years),6,China,2,Female,17,60-64 years,605,Polycystic ovarian syndrome,1,Number,1995,0.0,0.0,0.0
2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,17,60-64 years,605,Polycystic ovarian syndrome,1,Number,1995,0.0,0.0,0.0
2,DALYs (Disability-Adjusted Life Years),6,China,2,Female,17,60-64 years,605,Polycystic ovarian syndrome,2,Percent,1995,0.0,0.0,0.0
2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,17,60-64 years,605,Polycystic ovarian syndrome,2,Percent,1995,0.0,0.0,0.0
2,DALYs (Disability-Adjusted Life Years),6,China,2,Female,17,60-64 years,605,Polycystic ovarian syndrome,3,Rate,1995,0.0,0.0,0.0
2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,17,60-64 years,605,Polycystic ovarian syndrome,3,Rate,1995,0.0,0.0,0.0
2,DALYs (Disability-Adjusted Life Years),6,China,2,Female,18,65-69 years,605,Polycystic ovarian syndrome,1,Number,1995,0.0,0.0,0.0
2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,18,65-69 years,605,Polycystic ovarian syndrome,1,Number,1995,0.0,0.0,0.0
2,DALYs (Disability-Adjusted Life Years),6,China,2,Female,18,65-69 years,605,Polycystic ovarian syndrome,2,Percent,1995,0.0,0.0,0.0
2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,18,65-69 years,605,Polycystic ovarian syndrome,2,Percent,1995,0.0,0.0,0.0
2,DALYs (Disability-Adjusted Life Years),6,China,2,Female,18,65-69 years,605,Polycystic ovarian syndrome,3,Rate,1995,0.0,0.0,0.0
2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,18,65-69 years,605,Polycystic ovarian syndrome,3,Rate,1995,0.0,0.0,0.0
2,DALYs (Disability-Adjusted Life Years),6,China,2,Female,19,70-74 years,605,Polycystic ovarian syndrome,1,Number,1995,0.0,0.0,0.0
2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,19,70-74 years,605,Polycystic ovarian syndrome,1,Number,1995,0.0,0.0,0.0
2,DALYs (Disability-Adjusted Life Years),6,China,2,Female,19,70-74 years,605,Polycystic ovarian syndrome,2,Percent,1995,0.0,0.0,0.0
2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,19,70-74 years,605,Polycystic ovarian syndrome,2,Percent,1995,0.0,0.0,0.0
2,DALYs (Disability-Adjusted Life Years),6,China,2,Female,19,70-74 years,605,Polycystic ovarian syndrome,3,Rate,1995,0.0,0.0,0.0
2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,19,70-74 years,605,Polycystic ovarian syndrome,3,Rate,1995,0.0,0.0,0.0
2,DALYs (Disability-Adjusted Life Years),6,China,2,Female,20,75-79 years,605,Polycystic ovarian syndrome,1,Number,1995,0.0,0.0,0.0
2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,20,75-79 years,605,Polycystic ovarian syndrome,1,Number,1995,0.0,0.0,0.0
2,DALYs (Disability-Adjusted Life Years),6,China,2,Female,20,75-79 years,605,Polycystic ovarian syndrome,2,Percent,1995,0.0,0.0,0.0
2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,20,75-79 years,605,Polycystic ovarian syndrome,2,Percent,1995,0.0,0.0,0.0
2,DALYs (Disability-Adjusted Life Years),6,China,2,Female,20,75-79 years,605,Polycystic ovarian syndrome,3,Rate,1995,0.0,0.0,0.0
2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,20,75-79 years,605,Polycystic ovarian syndrome,3,Rate,1995,0.0,0.0,0.0
2,DALYs (Disability-Adjusted Life Years),6,China,2,Female,22,All ages,605,Polycystic ovarian syndrome,1,Number,1995,53364.80868392445,111241.92907777878,23088.988151436333
2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,22,All ages,605,Polycystic ovarian syndrome,1,Number,1995,53364.80868392445,111241.92907777878,23088.988151436333
2,DALYs (Disability-Adjusted Life Years),6,China,2,Female,22,All ages,605,Polycystic ovarian syndrome,2,Percent,1995,0.0003006549798581075,0.0005954101102696847,0.00013571159741446583
2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,22,All ages,605,Polycystic ovarian syndrome,2,Percent,1995,0.0001336255917487749,0.0002644532522799167,6.110688451514112e-05
2,DALYs (Disability-Adjusted Life Years),6,China,2,Female,22,All ages,605,Polycystic ovarian syndrome,3,Rate,1995,8.955026242780521,18.66725317220381,3.874510185916692
2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,22,All ages,605,Polycystic ovarian syndrome,3,Rate,1995,4.325426287127055,9.016593071918843,1.8714527186803618
2,DALYs (Disability-Adjusted Life Years),6,China,2,Female,27,Age-standardized,605,Polycystic ovarian syndrome,3,Rate,1995,7.807675879058609,16.31219540846985,3.3937947348531923
2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,27,Age-standardized,605,Polycystic ovarian syndrome,3,Rate,1995,3.7689876366656936,7.874391310385423,1.6384801045882824
2,DALYs (Disability-Adjusted Life Years),6,China,2,Female,30,80-84 years,605,Polycystic ovarian syndrome,1,Number,1995,0.0,0.0,0.0
2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,30,80-84 years,605,Polycystic ovarian syndrome,1,Number,1995,0.0,0.0,0.0
2,DALYs (Disability-Adjusted Life Years),6,China,2,Female,30,80-84 years,605,Polycystic ovarian syndrome,2,Percent,1995,0.0,0.0,0.0
2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,30,80-84 years,605,Polycystic ovarian syndrome,2,Percent,1995,0.0,0.0,0.0
2,DALYs (Disability-Adjusted Life Years),6,China,2,Female,30,80-84 years,605,Polycystic ovarian syndrome,3,Rate,1995,0.0,0.0,0.0
2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,30,80-84 years,605,Polycystic ovarian syndrome,3,Rate,1995,0.0,0.0,0.0
2,DALYs (Disability-Adjusted Life Years),6,China,2,Female,31,85-89 years,605,Polycystic ovarian syndrome,1,Number,1995,0.0,0.0,0.0
2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,31,85-89 years,605,Polycystic ovarian syndrome,1,Number,1995,0.0,0.0,0.0
2,DALYs (Disability-Adjusted Life Years),6,China,2,Female,31,85-89 years,605,Polycystic ovarian syndrome,2,Percent,1995,0.0,0.0,0.0
2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,31,85-89 years,605,Polycystic ovarian syndrome,2,Percent,1995,0.0,0.0,0.0
2,DALYs (Disability-Adjusted Life Years),6,China,2,Female,31,85-89 years,605,Polycystic ovarian syndrome,3,Rate,1995,0.0,0.0,0.0
2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,31,85-89 years,605,Polycystic ovarian syndrome,3,Rate,1995,0.0,0.0,0.0
2,DALYs (Disability-Adjusted Life Years),6,China,2,Female,32,90-94 years,605,Polycystic ovarian syndrome,1,Number,1995,0.0,0.0,0.0
2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,32,90-94 years,605,Polycystic ovarian syndrome,1,Number,1995,0.0,0.0,0.0
2,DALYs (Disability-Adjusted Life Years),6,China,2,Female,32,90-94 years,605,Polycystic ovarian syndrome,2,Percent,1995,0.0,0.0,0.0
2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,32,90-94 years,605,Polycystic ovarian syndrome,2,Percent,1995,0.0,0.0,0.0
2,DALYs (Disability-Adjusted Life Years),6,China,2,Female,32,90-94 years,605,Polycystic ovarian syndrome,3,Rate,1995,0.0,0.0,0.0
2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,32,90-94 years,605,Polycystic ovarian syndrome,3,Rate,1995,0.0,0.0,0.0
2,DALYs (Disability-Adjusted Life Years),6,China,2,Female,235,95+ years,605,Polycystic ovarian syndrome,1,Number,1995,0.0,0.0,0.0
2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,235,95+ years,605,Polycystic ovarian syndrome,1,Number,1995,0.0,0.0,0.0
2,DALYs (Disability-Adjusted Life Years),6,China,2,Female,235,95+ years,605,Polycystic ovarian syndrome,2,Percent,1995,0.0,0.0,0.0
2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,235,95+ years,605,Polycystic ovarian syndrome,2,Percent,1995,0.0,0.0,0.0
2,DALYs (Disability-Adjusted Life Years),6,China,2,Female,235,95+ years,605,Polycystic ovarian syndrome,3,Rate,1995,0.0,0.0,0.0
2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,235,95+ years,605,Polycystic ovarian syndrome,3,Rate,1995,0.0,0.0,0.0
2,DALYs (Disability-Adjusted Life Years),6,China,2,Female,1,<5 years,605,Polycystic ovarian syndrome,1,Number,1994,0.0,0.0,0.0
2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,1,<5 years,605,Polycystic ovarian syndrome,1,Number,1994,0.0,0.0,0.0
2,DALYs (Disability-Adjusted Life Years),6,China,2,Female,1,<5 years,605,Polycystic ovarian syndrome,2,Percent,1994,0.0,0.0,0.0
2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,1,<5 years,605,Polycystic ovarian syndrome,2,Percent,1994,0.0,0.0,0.0
2,DALYs (Disability-Adjusted Life Years),6,China,2,Female,1,<5 years,605,Polycystic ovarian syndrome,3,Rate,1994,0.0,0.0,0.0
2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,1,<5 years,605,Polycystic ovarian syndrome,3,Rate,1994,0.0,0.0,0.0
2,DALYs (Disability-Adjusted Life Years),6,China,2,Female,6,5-9 years,605,Polycystic ovarian syndrome,1,Number,1994,0.0,0.0,0.0
2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,6,5-9 years,605,Polycystic ovarian syndrome,1,Number,1994,0.0,0.0,0.0
2,DALYs (Disability-Adjusted Life Years),6,China,2,Female,6,5-9 years,605,Polycystic ovarian syndrome,2,Percent,1994,0.0,0.0,0.0
2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,6,5-9 years,605,Polycystic ovarian syndrome,2,Percent,1994,0.0,0.0,0.0
2,DALYs (Disability-Adjusted Life Years),6,China,2,Female,6,5-9 years,605,Polycystic ovarian syndrome,3,Rate,1994,0.0,0.0,0.0
2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,6,5-9 years,605,Polycystic ovarian syndrome,3,Rate,1994,0.0,0.0,0.0
2,DALYs (Disability-Adjusted Life Years),6,China,2,Female,7,10-14 years,605,Polycystic ovarian syndrome,1,Number,1994,1177.764226719617,2621.793342319674,450.5463075771371
2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,7,10-14 years,605,Polycystic ovarian syndrome,1,Number,1994,1177.764226719617,2621.793342319674,450.5463075771371
2,DALYs (Disability-Adjusted Life Years),6,China,2,Female,7,10-14 years,605,Polycystic ovarian syndrome,2,Percent,1994,0.00030685834635431515,0.0006401623569408596,0.0001275696782694448
2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,7,10-14 years,605,Polycystic ovarian syndrome,2,Percent,1994,0.00013143538302864797,0.0002778524362217729,5.497060384664101e-05
2,DALYs (Disability-Adjusted Life Years),6,China,2,Female,7,10-14 years,605,Polycystic ovarian syndrome,3,Rate,1994,2.380716410205822,5.299657004877557,0.9107281098136822
2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,7,10-14 years,605,Polycystic ovarian syndrome,3,Rate,1994,1.1465731603968368,2.5523596405908573,0.43861436106160717
2,DALYs (Disability-Adjusted Life Years),6,China,2,Female,8,15-19 years,605,Polycystic ovarian syndrome,1,Number,1994,5912.894526662512,12534.02966491052,2536.2065738832425
2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,8,15-19 years,605,Polycystic ovarian syndrome,1,Number,1994,5912.894526662512,12534.02966491052,2536.2065738832425
2,DALYs (Disability-Adjusted Life Years),6,China,2,Female,8,15-19 years,605,Polycystic ovarian syndrome,2,Percent,1994,0.0011302425678174225,0.002255285973167654,0.0005111479002568036
2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,8,15-19 years,605,Polycystic ovarian syndrome,2,Percent,1994,0.000499358833495703,0.0010180292840175323,0.00022731398574897513
2,DALYs (Disability-Adjusted Life Years),6,China,2,Female,8,15-19 years,605,Polycystic ovarian syndrome,3,Rate,1994,11.686250539992283,24.772268519140425,5.012561159331944
2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,8,15-19 years,605,Polycystic ovarian syndrome,3,Rate,1994,5.704772840906422,12.092857685363903,2.446937336084036
2,DALYs (Disability-Adjusted Life Years),6,China,2,Female,9,20-24 years,605,Polycystic ovarian syndrome,1,Number,1994,9277.184557540044,19446.2440628255,4017.0161687138957
2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,9,20-24 years,605,Polycystic ovarian syndrome,1,Number,1994,9277.184557540044,19446.2440628255,4017.0161687138957
2,DALYs (Disability-Adjusted Life Years),6,China,2,Female,9,20-24 years,605,Polycystic ovarian syndrome,2,Percent,1994,0.0012331988697671134,0.0024674038984497607,0.0005592982901056605
2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,9,20-24 years,605,Polycystic ovarian syndrome,2,Percent,1994,0.0005645045251059214,0.0011221280922988736,0.00025435743438474343
2,DALYs (Disability-Adjusted Life Years),6,China,2,Female,9,20-24 years,605,Polycystic ovarian syndrome,3,Rate,1994,15.480363774663648,32.44895369670806,6.70298959718937
2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,9,20-24 years,605,Polycystic ovarian syndrome,3,Rate,1994,7.4974977863741605,15.715777875285262,3.246412706997789
2,DALYs (Disability-Adjusted Life Years),6,China,2,Female,10,25-29 years,605,Polycystic ovarian syndrome,1,Number,1994,9754.374973828486,20282.83986651576,4114.533753821397
2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,10,25-29 years,605,Polycystic ovarian syndrome,1,Number,1994,9754.374973828486,20282.83986651576,4114.533753821397
2,DALYs (Disability-Adjusted Life Years),6,China,2,Female,10,25-29 years,605,Polycystic ovarian syndrome,2,Percent,1994,0.0011174473917416174,0.002212868959172296,0.0004957349658632249
2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,10,25-29 years,605,Polycystic ovarian syndrome,2,Percent,1994,0.0005261172007749506,0.001016893749171059,0.00022884227992864332
2,DALYs (Disability-Adjusted Life Years),6,China,2,Female,10,25-29 years,605,Polycystic ovarian syndrome,3,Rate,1994,15.451546344001478,32.12930003473328,6.517681466183867
2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,10,25-29 years,605,Polycystic ovarian syndrome,3,Rate,1994,7.448593893925145,15.488295004707396,3.1419225811281386
2,DALYs (Disability-Adjusted Life Years),6,China,2,Female,11,30-34 years,605,Polycystic ovarian syndrome,1,Number,1994,7719.290819483464,16579.07492736681,3281.010575037084
2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,11,30-34 years,605,Polycystic ovarian syndrome,1,Number,1994,7719.290819483464,16579.07492736681,3281.010575037084
2,DALYs (Disability-Adjusted Life Years),6,China,2,Female,11,30-34 years,605,Polycystic ovarian syndrome,2,Percent,1994,0.0009688492545245877,0.0019136687540326476,0.00043912306421238793
2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,11,30-34 years,605,Polycystic ovarian syndrome,2,Percent,1994,0.00044937269826323556,0.0009009546199828581,0.00020007706216884275
2,DALYs (Disability-Adjusted Life Years),6,China,2,Female,11,30-34 years,605,Polycystic ovarian syndrome,3,Rate,1994,15.58519699947741,33.47304238880828,6.624338603781657
2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,11,30-34 years,605,Polycystic ovarian syndrome,3,Rate,1994,7.530518997426693,16.1736410273827,3.2007749214101975
2,DALYs (Disability-Adjusted Life Years),6,China,2,Female,12,35-39 years,605,Polycystic ovarian syndrome,1,Number,1994,6720.073893123027,14528.080975864843,2901.568312976312
2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,12,35-39 years,605,Polycystic ovarian syndrome,1,Number,1994,6720.073893123027,14528.080975864843,2901.568312976312
2,DALYs (Disability-Adjusted Life Years),6,China,2,Female,12,35-39 years,605,Polycystic ovarian syndrome,2,Percent,1994,0.0007903212711631015,0.0015590343694469318,0.0003555032540594023
2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,12,35-39 years,605,Polycystic ovarian syndrome,2,Percent,1994,0.0003499979215055928,0.0006921442338284046,0.00015606051330949524
2,DALYs (Disability-Adjusted Life Years),6,China,2,Female,12,35-39 years,605,Polycystic ovarian syndrome,3,Rate,1994,15.666870552477542,33.87009840140447,6.764582634290729
2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,12,35-39 years,605,Polycystic ovarian syndrome,3,Rate,1994,7.496123495328383,16.205817209340612,3.236648100917522
2,DALYs (Disability-Adjusted Life Years),6,China,2,Female,13,40-44 years,605,Polycystic ovarian syndrome,1,Number,1994,6169.144899294382,13042.140819520693,2665.5717388901776
2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,13,40-44 years,605,Polycystic ovarian syndrome,1,Number,1994,6169.144899294382,13042.140819520693,2665.5717388901776
2,DALYs (Disability-Adjusted Life Years),6,China,2,Female,13,40-44 years,605,Polycystic ovarian syndrome,2,Percent,1994,0.0006317540768751995,0.0012346799535415003,0.00028971635014995317
2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,13,40-44 years,605,Polycystic ovarian syndrome,2,Percent,1994,0.0002736107472610932,0.0005336329335203299,0.00012162313806353819
2,DALYs (Disability-Adjusted Life Years),6,China,2,Female,13,40-44 years,605,Polycystic ovarian syndrome,3,Rate,1994,15.21075768608208,32.15694345843292,6.572282946339045
2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,13,40-44 years,605,Polycystic ovarian syndrome,3,Rate,1994,7.363520276182741,15.567160430995171,3.181638925223256
2,DALYs (Disability-Adjusted Life Years),6,China,2,Female,14,45-49 years,605,Polycystic ovarian syndrome,1,Number,1994,4111.260530177667,8669.754341331176,1845.2695196871464
2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,14,45-49 years,605,Polycystic ovarian syndrome,1,Number,1994,4111.260530177667,8669.754341331176,1845.2695196871464
2,DALYs (Disability-Adjusted Life Years),6,China,2,Female,14,45-49 years,605,Polycystic ovarian syndrome,2,Percent,1994,0.0004923114370360755,0.0009503389707447173,0.00022508228415102593
2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,14,45-49 years,605,Polycystic ovarian syndrome,2,Percent,1994,0.00020731943759307403,0.000408444839234058,9.638755949808807e-05
2,DALYs (Disability-Adjusted Life Years),6,China,2,Female,14,45-49 years,605,Polycystic ovarian syndrome,3,Rate,1994,13.622155528545512,28.726163463737556,6.114073337059113
2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,14,45-49 years,605,Polycystic ovarian syndrome,3,Rate,1994,6.480967982918501,13.666951995257742,2.908872495227392
2,DALYs (Disability-Adjusted Life Years),6,China,2,Female,15,50-54 years,605,Polycystic ovarian syndrome,1,Number,1994,765.98692788415,1711.8251773408224,322.06942872518977
2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,15,50-54 years,605,Polycystic ovarian syndrome,1,Number,1994,765.98692788415,1711.8251773408224,322.06942872518977
2,DALYs (Disability-Adjusted Life Years),6,China,2,Female,15,50-54 years,605,Polycystic ovarian syndrome,2,Percent,1994,8.745784166421399e-05,0.00018449530056598683,3.9848565860165706e-05
2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,15,50-54 years,605,Polycystic ovarian syndrome,2,Percent,1994,3.6517274318269525e-05,7.777590141398673e-05,1.5780281774741416e-05
2,DALYs (Disability-Adjusted Life Years),6,China,2,Female,15,50-54 years,605,Polycystic ovarian syndrome,3,Rate,1994,3.2997243099973455,7.37421351006571,1.3874131330243764
2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,15,50-54 years,605,Polycystic ovarian syndrome,3,Rate,1994,1.5674932071131282,3.5030288893556545,0.6590734428589283
2,DALYs (Disability-Adjusted Life Years),6,China,2,Female,16,55-59 years,605,Polycystic ovarian syndrome,1,Number,1994,0.0,0.0,0.0
2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,16,55-59 years,605,Polycystic ovarian syndrome,1,Number,1994,0.0,0.0,0.0
2,DALYs (Disability-Adjusted Life Years),6,China,2,Female,16,55-59 years,605,Polycystic ovarian syndrome,2,Percent,1994,0.0,0.0,0.0
2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,16,55-59 years,605,Polycystic ovarian syndrome,2,Percent,1994,0.0,0.0,0.0
2,DALYs (Disability-Adjusted Life Years),6,China,2,Female,16,55-59 years,605,Polycystic ovarian syndrome,3,Rate,1994,0.0,0.0,0.0
2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,16,55-59 years,605,Polycystic ovarian syndrome,3,Rate,1994,0.0,0.0,0.0
2,DALYs (Disability-Adjusted Life Years),6,China,2,Female,17,60-64 years,605,Polycystic ovarian syndrome,1,Number,1994,0.0,0.0,0.0
2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,17,60-64 years,605,Polycystic ovarian syndrome,1,Number,1994,0.0,0.0,0.0
2,DALYs (Disability-Adjusted Life Years),6,China,2,Female,17,60-64 years,605,Polycystic ovarian syndrome,2,Percent,1994,0.0,0.0,0.0
